transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale,Product Name
1745,2023-09-28,10:38:00,4,Male,54.0,Beauty,2.0,50.0,21.0,100.0,Shampoo
354,2023-12-16,07:58:00,5,Female,49.0,Beauty,4.0,50.0,24.5,200.0,Hair Serum
408,2023-12-22,08:18:00,4,Female,64.0,Beauty,1.0,500.0,140.0,500.0,Perfume
1354,2023-09-17,09:34:00,5,Female,49.0,Beauty,4.0,50.0,26.5,200.0,Hair Serum
1408,2023-08-28,08:17:00,2,Female,64.0,Beauty,1.0,500.0,250.0,500.0,Foundation
674,2023-03-30,11:10:00,2,Female,38.0,Clothing,1.0,300.0,84.0,300.0,Casual Shirt
1674,2023-11-22,09:21:00,1,Female,38.0,Clothing,1.0,300.0,123.0,300.0,Trousers
967,2023-08-04,10:13:00,4,Male,62.0,Beauty,1.0,25.0,13.25,25.0,Body Lotion
1967,2023-02-23,08:28:00,4,Male,62.0,Beauty,1.0,25.0,12.25,25.0,Hair Serum
79,2023-04-13,10:15:00,1,Male,34.0,Beauty,1.0,300.0,96.0,300.0,Sunscreen
406,2023-04-01,11:50:00,3,Female,22.0,Beauty,4.0,25.0,11.0,100.0,Foundation
450,2023-12-01,06:35:00,2,Female,59.0,Beauty,2.0,25.0,11.0,50.0,Face Wash
562,2023-11-09,09:26:00,3,Male,54.0,Electronics,2.0,25.0,7.25,50.0,Power Bank
1079,2023-08-21,06:45:00,1,Male,34.0,Beauty,1.0,300.0,117.0,300.0,Hair Serum
1406,2023-06-22,08:45:00,2,Female,22.0,Beauty,4.0,25.0,10.0,100.0,Perfume
1450,2023-07-16,08:52:00,1,Female,59.0,Beauty,2.0,25.0,10.25,50.0,Hair Serum
1562,2023-11-26,10:21:00,5,Male,54.0,Electronics,2.0,25.0,12.75,50.0,Keyboard
108,2023-01-24,09:38:00,5,Female,27.0,Beauty,3.0,25.0,13.5,75.0,Moisturizer
111,2023-04-15,09:45:00,5,Female,34.0,Electronics,3.0,500.0,130.0,1500.0,Smartwatch
207,2023-08-06,08:34:00,3,Female,42.0,Beauty,2.0,25.0,10.25,50.0,Moisturizer
724,2023-06-14,06:56:00,3,Male,61.0,Clothing,3.0,50.0,20.0,150.0,Casual Shirt
836,2023-06-21,06:32:00,2,Female,22.0,Clothing,1.0,50.0,27.5,50.0,Sweater
969,2023-11-27,11:47:00,2,Female,40.0,Clothing,3.0,300.0,84.0,900.0,Sneakers
1108,2023-07-08,10:27:00,1,Female,27.0,Beauty,3.0,25.0,10.0,75.0,Moisturizer
1111,2023-04-30,21:34:00,2,Female,34.0,Electronics,3.0,500.0,185.0,1500.0,Keyboard
1207,2023-06-30,21:48:00,3,Female,42.0,Beauty,2.0,25.0,10.0,50.0,Shampoo
1724,2023-09-15,20:53:00,4,Male,61.0,Clothing,3.0,50.0,17.0,150.0,Dress
1836,2023-02-13,17:19:00,3,Female,22.0,Clothing,1.0,50.0,23.5,50.0,Sneakers
1969,2023-03-05,19:34:00,4,Female,40.0,Clothing,3.0,300.0,126.0,900.0,Dress
246,2023-12-07,20:05:00,4,Female,48.0,Electronics,2.0,25.0,13.25,50.0,Bluetooth Speaker
298,2023-10-05,19:05:00,3,Male,27.0,Beauty,4.0,300.0,84.0,1200.0,Body Lotion
374,2023-10-27,17:45:00,4,Female,59.0,Beauty,3.0,25.0,7.75,75.0,Foundation
572,2023-12-13,18:33:00,5,Male,31.0,Clothing,4.0,500.0,185.0,2000.0,Jeans
665,2023-10-03,22:49:00,1,Male,57.0,Clothing,1.0,50.0,19.0,50.0,Jacket
1246,2023-04-26,22:54:00,3,Female,48.0,Electronics,2.0,25.0,11.5,50.0,Laptop
1298,2023-05-02,19:51:00,1,Male,27.0,Beauty,4.0,300.0,120.0,1200.0,Lipstick
1374,2023-03-23,22:03:00,3,Female,59.0,Beauty,3.0,25.0,8.25,75.0,Face Wash
1572,2023-06-18,22:20:00,1,Male,31.0,Clothing,4.0,500.0,175.0,2000.0,Jacket
1665,2023-11-01,19:38:00,4,Male,57.0,Clothing,1.0,50.0,14.0,50.0,Sneakers
39,2023-07-11,22:44:00,5,Male,23.0,Clothing,4.0,30.0,8.7,120.0,Jeans
893,2023-04-29,18:52:00,1,Male,49.0,Electronics,1.0,50.0,17.0,50.0,Wireless Mouse
1039,2023-12-03,20:01:00,1,Male,23.0,Clothing,4.0,30.0,13.8,120.0,Skirt
1893,2023-02-25,17:04:00,3,Male,49.0,Electronics,1.0,50.0,22.5,50.0,Bluetooth Speaker
17,2023-02-25,21:08:00,3,Female,27.0,Clothing,4.0,25.0,13.0,100.0,Casual Shirt
316,2023-02-01,17:25:00,3,Female,48.0,Clothing,2.0,25.0,13.75,50.0,Sweater
755,2023-11-27,20:07:00,1,Female,58.0,Clothing,3.0,25.0,6.75,75.0,Skirt
1017,2023-09-05,18:41:00,2,Female,27.0,Clothing,4.0,25.0,12.0,100.0,T-Shirt
1316,2023-07-21,17:11:00,1,Female,48.0,Clothing,2.0,25.0,11.75,50.0,Sneakers
1755,2023-05-23,21:47:00,2,Female,58.0,Clothing,3.0,25.0,8.0,75.0,Skirt
28,2023-12-11,22:34:00,3,Female,43.0,Beauty,1.0,500.0,150.0,500.0,Face Wash
98,2023-04-09,19:41:00,1,Female,55.0,Beauty,2.0,50.0,19.5,100.0,Sunscreen
129,2023-04-17,17:42:00,1,Female,21.0,Beauty,2.0,300.0,75.0,600.0,Face Cream
230,2023-03-26,17:44:00,5,Male,54.0,Beauty,1.0,25.0,12.5,25.0,Sunscreen
613,2023-05-08,17:23:00,2,Female,52.0,Clothing,3.0,30.0,11.4,90.0,Skirt
691,2023-05-12,21:09:00,5,Female,51.0,Clothing,3.0,30.0,14.7,90.0,Sweater
693,2023-06-08,17:12:00,1,Male,41.0,Beauty,3.0,500.0,270.0,1500.0,Face Cream
1028,2023-03-09,18:09:00,1,Female,43.0,Beauty,1.0,500.0,250.0,500.0,Body Lotion
1098,2023-07-06,22:34:00,3,Female,55.0,Beauty,2.0,50.0,19.5,100.0,Moisturizer
1129,2023-09-08,21:46:00,1,Female,21.0,Beauty,2.0,300.0,156.0,600.0,Face Wash
1230,2023-12-04,21:24:00,1,Male,54.0,Beauty,1.0,25.0,13.25,25.0,Face Wash
1613,2023-12-14,21:58:00,4,Female,52.0,Clothing,3.0,30.0,9.9,90.0,Casual Shirt
1691,2023-01-07,20:01:00,1,Female,51.0,Clothing,3.0,30.0,13.5,90.0,Casual Shirt
1693,2023-02-20,18:21:00,1,Male,41.0,Beauty,3.0,500.0,130.0,1500.0,Sunscreen
477,2023-12-03,17:24:00,3,Male,43.0,Clothing,4.0,30.0,16.2,120.0,Sneakers
863,2023-11-12,22:40:00,4,Female,30.0,Electronics,2.0,25.0,11.25,50.0,Keyboard
1477,2023-01-08,21:59:00,3,Male,43.0,Clothing,4.0,30.0,15.6,120.0,Sneakers
1863,2023-05-26,22:33:00,4,Female,30.0,Electronics,2.0,25.0,10.0,50.0,Tablet
6,2023-11-15,22:16:00,2,Female,45.0,Beauty,1.0,30.0,15.0,30.0,Face Wash
483,2023-02-06,17:25:00,2,Male,55.0,Clothing,1.0,30.0,8.4,30.0,Sweater
738,2023-02-05,18:24:00,5,Male,41.0,Clothing,2.0,50.0,26.0,100.0,T-Shirt
1006,2023-10-29,19:23:00,2,Female,45.0,Beauty,1.0,30.0,14.1,30.0,Face Wash
1483,2023-03-05,19:53:00,1,Male,55.0,Clothing,1.0,30.0,8.7,30.0,Hoodie
1738,2023-11-12,21:33:00,1,Male,41.0,Clothing,2.0,50.0,16.0,100.0,Skirt
222,2023-01-07,18:56:00,4,Male,51.0,Clothing,4.0,30.0,10.5,120.0,Jacket
588,2023-10-18,17:54:00,5,Male,38.0,Electronics,2.0,30.0,13.8,60.0,Keyboard
953,2023-07-02,17:58:00,1,Male,45.0,Beauty,3.0,30.0,12.6,90.0,Perfume
1222,2023-09-17,18:15:00,3,Male,51.0,Clothing,4.0,30.0,11.1,120.0,Trousers
1588,2023-06-25,21:29:00,4,Male,38.0,Electronics,2.0,30.0,13.2,60.0,Power Bank
1953,2023-05-15,17:34:00,3,Male,45.0,Beauty,3.0,30.0,10.2,90.0,Face Cream
66,2023-06-18,22:49:00,3,Female,45.0,Electronics,1.0,30.0,9.0,30.0,Wireless Mouse
482,2023-08-12,18:57:00,3,Female,28.0,Clothing,4.0,300.0,141.0,1200.0,Trousers
903,2023-07-27,22:14:00,3,Female,51.0,Beauty,4.0,50.0,14.0,200.0,Sunscreen
1066,2023-10-06,18:11:00,4,Female,45.0,Electronics,1.0,30.0,8.4,30.0,Smartphone
1482,2023-02-10,22:22:00,1,Female,28.0,Clothing,4.0,300.0,114.0,1200.0,Jeans
1903,2023-07-27,21:44:00,5,Female,51.0,Beauty,4.0,50.0,19.0,200.0,Face Wash
102,2023-04-17,21:34:00,5,Female,47.0,Beauty,2.0,25.0,7.25,50.0,Perfume
228,2023-04-03,20:26:00,4,Female,59.0,Electronics,2.0,30.0,10.8,60.0,Keyboard
236,2023-04-01,22:18:00,5,Female,54.0,Clothing,1.0,25.0,6.5,25.0,Jacket
1102,2023-08-21,18:04:00,5,Female,47.0,Beauty,2.0,25.0,6.5,50.0,Face Cream
1228,2023-06-24,21:37:00,5,Female,59.0,Electronics,2.0,30.0,11.4,60.0,Tablet
1236,2023-08-09,18:19:00,4,Female,54.0,Clothing,1.0,25.0,8.75,25.0,Skirt
660,2023-07-29,18:46:00,2,Female,38.0,Beauty,2.0,500.0,270.0,1000.0,Body Lotion
884,2023-02-18,20:31:00,1,Female,26.0,Clothing,2.0,30.0,7.5,60.0,Sneakers
987,2023-11-08,18:45:00,1,Female,30.0,Clothing,3.0,300.0,165.0,900.0,Sweater
1660,2023-09-23,20:27:00,2,Female,38.0,Beauty,2.0,500.0,160.0,1000.0,Body Lotion
1884,2023-07-09,21:45:00,2,Female,26.0,Clothing,2.0,30.0,11.4,60.0,Hoodie
1987,2023-05-26,18:18:00,2,Female,30.0,Clothing,3.0,300.0,129.0,900.0,Skirt
18,2023-09-06,19:13:00,5,Female,47.0,Electronics,2.0,25.0,12.5,50.0,Tablet
69,2023-11-14,22:44:00,1,Female,56.0,Beauty,3.0,25.0,8.5,75.0,Face Wash
995,2023-03-04,22:38:00,4,Female,41.0,Clothing,1.0,30.0,9.9,30.0,Dress
1018,2023-07-06,19:13:00,4,Female,47.0,Electronics,2.0,25.0,13.0,50.0,Headphones
1069,2023-10-13,19:05:00,2,Female,56.0,Beauty,3.0,25.0,6.75,75.0,Hair Serum
1995,2023-12-10,22:18:00,5,Female,41.0,Clothing,1.0,30.0,14.7,30.0,T-Shirt
337,2023-08-22,17:56:00,1,Male,38.0,Clothing,1.0,500.0,275.0,500.0,Casual Shirt
585,2023-06-06,21:49:00,3,Female,24.0,Clothing,1.0,25.0,13.75,25.0,T-Shirt
652,2023-10-31,17:05:00,4,Female,34.0,Beauty,2.0,50.0,20.5,100.0,Body Lotion
1337,2023-07-21,19:56:00,2,Male,38.0,Clothing,1.0,500.0,225.0,500.0,Sneakers
1585,2023-10-05,20:00:00,2,Female,24.0,Clothing,1.0,25.0,7.25,25.0,Jeans
1652,2023-11-16,20:00:00,2,Female,34.0,Beauty,2.0,50.0,20.5,100.0,Face Cream
242,2023-10-01,18:28:00,1,Male,21.0,Clothing,1.0,25.0,8.0,25.0,T-Shirt
293,2023-05-27,19:04:00,4,Male,50.0,Electronics,3.0,30.0,9.6,90.0,Smartwatch
460,2023-05-01,23:00:00,2,Male,40.0,Beauty,1.0,50.0,19.0,50.0,Lipstick
1242,2023-11-27,18:32:00,5,Male,21.0,Clothing,1.0,25.0,11.25,25.0,T-Shirt
1293,2023-07-01,18:52:00,3,Male,50.0,Electronics,3.0,30.0,14.1,90.0,Monitor
1460,2023-01-25,19:42:00,4,Male,40.0,Beauty,1.0,50.0,22.0,50.0,Perfume
188,2023-08-31,18:50:00,3,Male,40.0,Clothing,3.0,25.0,8.5,75.0,Sneakers
357,2023-05-18,18:57:00,4,Female,40.0,Electronics,3.0,25.0,7.5,75.0,Laptop
646,2023-05-26,21:02:00,3,Male,38.0,Clothing,3.0,30.0,13.5,90.0,Sweater
749,2023-07-26,20:33:00,2,Male,42.0,Beauty,1.0,30.0,8.4,30.0,Shampoo
974,2023-12-28,18:39:00,3,Male,47.0,Beauty,1.0,30.0,11.7,30.0,Sunscreen
1188,2023-06-04,22:43:00,2,Male,40.0,Clothing,3.0,25.0,10.75,75.0,Sneakers
1357,2023-03-20,19:14:00,3,Female,40.0,Electronics,3.0,25.0,11.5,75.0,Keyboard
1646,2023-01-18,19:43:00,1,Male,38.0,Clothing,3.0,30.0,15.6,90.0,Dress
1749,2023-05-07,19:55:00,2,Male,42.0,Beauty,1.0,30.0,9.0,30.0,Body Lotion
1974,2023-02-19,20:20:00,3,Male,47.0,Beauty,1.0,30.0,12.9,30.0,Perfume
190,2023-01-25,17:56:00,2,Female,60.0,Beauty,3.0,30.0,10.5,90.0,Sunscreen
849,2023-06-25,19:33:00,5,Male,32.0,Clothing,2.0,25.0,12.5,50.0,Trousers
853,2023-05-14,22:29:00,3,Male,21.0,Beauty,2.0,500.0,155.0,1000.0,Shampoo
1190,2023-09-29,21:00:00,4,Female,60.0,Beauty,3.0,30.0,10.8,90.0,Perfume
1849,2023-07-21,22:42:00,1,Male,32.0,Clothing,2.0,25.0,12.0,50.0,Dress
1853,2023-05-29,18:39:00,2,Male,21.0,Beauty,2.0,500.0,190.0,1000.0,Shampoo
252,2023-05-05,17:37:00,1,Male,54.0,Electronics,1.0,300.0,84.0,300.0,Monitor
606,2023-06-13,20:19:00,2,Male,22.0,Electronics,1.0,50.0,19.5,50.0,Smartphone
779,2023-05-15,19:19:00,3,Female,56.0,Electronics,2.0,500.0,155.0,1000.0,Tablet
824,2023-02-25,19:10:00,3,Male,63.0,Clothing,4.0,30.0,9.3,120.0,Trousers
866,2023-07-06,18:16:00,4,Male,24.0,Electronics,1.0,50.0,22.5,50.0,Wireless Mouse
1252,2023-12-30,20:18:00,5,Male,54.0,Electronics,1.0,300.0,117.0,300.0,Wireless Mouse
1606,2023-10-19,19:52:00,2,Male,22.0,Electronics,1.0,50.0,26.5,50.0,Smartwatch
1779,2023-01-02,19:45:00,3,Female,56.0,Electronics,2.0,500.0,190.0,1000.0,Headphones
1824,2023-01-24,20:19:00,4,Male,63.0,Clothing,4.0,30.0,12.6,120.0,Trousers
1866,2023-08-17,22:38:00,5,Male,24.0,Electronics,1.0,50.0,20.0,50.0,Smartwatch
5,2023-09-05,22:10:00,3,Male,30.0,Beauty,2.0,50.0,24.0,100.0,Shampoo
90,2023-09-10,17:53:00,3,Female,51.0,Electronics,1.0,30.0,13.5,30.0,Tablet
380,2023-08-30,22:26:00,2,Male,56.0,Electronics,2.0,300.0,102.0,600.0,Monitor
593,2023-01-18,22:05:00,2,Male,35.0,Electronics,2.0,30.0,13.2,60.0,Headphones
820,2023-02-17,22:49:00,1,Male,49.0,Electronics,4.0,50.0,24.0,200.0,Monitor
1005,2023-08-12,20:38:00,2,Male,30.0,Beauty,2.0,50.0,17.5,100.0,Face Cream
1090,2023-02-18,19:54:00,4,Female,51.0,Electronics,1.0,30.0,7.5,30.0,Bluetooth Speaker
1380,2023-02-09,19:45:00,3,Male,56.0,Electronics,2.0,300.0,159.0,600.0,Power Bank
1593,2023-02-24,22:39:00,5,Male,35.0,Electronics,2.0,30.0,14.4,60.0,Wireless Mouse
1820,2023-05-13,21:31:00,1,Male,49.0,Electronics,4.0,50.0,22.0,200.0,Bluetooth Speaker
120,2023-03-31,19:35:00,4,Male,60.0,Beauty,1.0,50.0,12.5,50.0,Shampoo
221,2023-11-27,21:01:00,3,Male,39.0,Beauty,2.0,300.0,111.0,600.0,Foundation
341,2023-01-20,17:06:00,5,Male,31.0,Clothing,4.0,50.0,18.5,200.0,Hoodie
640,2023-12-25,20:05:00,3,Female,51.0,Electronics,4.0,30.0,12.6,120.0,Smartphone
744,2023-05-23,18:02:00,1,Male,40.0,Electronics,1.0,25.0,6.5,25.0,Wireless Mouse
1120,2023-03-02,19:32:00,4,Male,60.0,Beauty,1.0,50.0,26.5,50.0,Hair Serum
1221,2023-09-14,22:57:00,5,Male,39.0,Beauty,2.0,300.0,114.0,600.0,Shampoo
1341,2023-01-30,22:10:00,1,Male,31.0,Clothing,4.0,50.0,21.0,200.0,Skirt
1640,2023-06-10,19:44:00,5,Female,51.0,Electronics,4.0,30.0,14.1,120.0,Bluetooth Speaker
1744,2023-07-07,21:49:00,4,Male,40.0,Electronics,1.0,25.0,8.75,25.0,Keyboard
273,2023-09-26,20:24:00,1,Female,22.0,Beauty,1.0,50.0,14.5,50.0,Perfume
283,2023-06-01,20:08:00,3,Female,18.0,Electronics,1.0,500.0,165.0,500.0,Wireless Mouse
452,2023-01-30,22:41:00,4,Female,48.0,Clothing,3.0,500.0,240.0,1500.0,Jacket
469,2023-03-21,19:24:00,4,Male,18.0,Beauty,3.0,25.0,8.75,75.0,Foundation
620,2023-11-06,20:59:00,4,Male,63.0,Electronics,3.0,25.0,7.0,75.0,Tablet
946,2023-08-08,20:15:00,2,Male,62.0,Electronics,4.0,500.0,235.0,2000.0,Monitor
1273,2023-06-20,20:39:00,1,Female,22.0,Beauty,1.0,50.0,25.5,50.0,Foundation
1283,2023-10-14,20:15:00,1,Female,18.0,Electronics,1.0,500.0,130.0,500.0,Keyboard
1452,2023-08-06,17:41:00,3,Female,48.0,Clothing,3.0,500.0,185.0,1500.0,Sweater
1469,2023-12-08,17:22:00,3,Male,18.0,Beauty,3.0,25.0,12.5,75.0,Face Wash
1620,2023-02-03,22:48:00,5,Male,63.0,Electronics,3.0,25.0,7.75,75.0,Monitor
1946,2023-07-27,20:48:00,5,Male,62.0,Electronics,4.0,500.0,165.0,2000.0,Tablet
148,2023-07-03,20:39:00,5,Male,18.0,Clothing,2.0,30.0,9.9,60.0,Hoodie
414,2023-05-10,19:40:00,1,Male,48.0,Beauty,4.0,25.0,9.75,100.0,Lipstick
883,2023-08-20,20:43:00,5,Male,40.0,Electronics,1.0,500.0,245.0,500.0,Headphones
1148,2023-08-11,22:04:00,2,Male,18.0,Clothing,2.0,30.0,10.8,60.0,Dress
1414,2023-11-22,21:28:00,4,Male,48.0,Beauty,4.0,25.0,11.25,100.0,Hair Serum
1883,2023-09-20,17:54:00,3,Male,40.0,Electronics,1.0,500.0,200.0,500.0,Smartwatch
731,2023-09-30,18:49:00,1,Male,54.0,Clothing,4.0,500.0,165.0,2000.0,Sweater
930,2023-01-12,17:54:00,1,Male,54.0,Clothing,4.0,50.0,26.0,200.0,Trousers
1731,2023-12-19,17:41:00,3,Male,54.0,Clothing,4.0,500.0,195.0,2000.0,Trousers
1930,2023-12-21,19:58:00,5,Male,54.0,Clothing,4.0,50.0,13.0,200.0,Skirt
518,2023-07-31,17:01:00,2,Female,40.0,Clothing,1.0,30.0,16.2,30.0,Hoodie
1518,2023-05-18,20:03:00,3,Female,40.0,Clothing,1.0,30.0,12.6,30.0,T-Shirt
758,2023-04-23,18:30:00,1,Male,64.0,Clothing,4.0,25.0,6.75,100.0,Sweater
1758,2023-07-22,18:19:00,3,Male,64.0,Clothing,4.0,25.0,7.5,100.0,Hoodie
639,2023-08-01,19:47:00,4,Female,62.0,Beauty,4.0,50.0,26.5,200.0,Perfume
838,2023-09-30,21:20:00,1,Male,47.0,Electronics,2.0,300.0,153.0,600.0,Keyboard
1639,2023-12-20,18:13:00,5,Female,62.0,Beauty,4.0,50.0,24.0,200.0,Lipstick
1838,2023-06-28,17:06:00,4,Male,47.0,Electronics,2.0,300.0,102.0,600.0,Bluetooth Speaker
353,2023-03-18,21:35:00,5,Male,31.0,Electronics,1.0,500.0,270.0,500.0,Tablet
501,2023-06-28,20:21:00,2,Male,39.0,Electronics,2.0,30.0,9.0,60.0,Bluetooth Speaker
721,2023-06-23,17:10:00,5,Female,52.0,Clothing,1.0,500.0,145.0,500.0,Dress
1353,2023-09-04,21:59:00,3,Male,31.0,Electronics,1.0,500.0,235.0,500.0,Monitor
1501,2023-01-31,18:00:00,1,Male,39.0,Electronics,2.0,30.0,13.5,60.0,Tablet
1721,2023-01-21,22:42:00,3,Female,52.0,Clothing,1.0,500.0,215.0,500.0,Casual Shirt
123,2023-08-11,19:00:00,3,Female,40.0,Electronics,2.0,30.0,11.7,60.0,Smartphone
164,2023-02-28,18:26:00,3,Female,47.0,Beauty,3.0,500.0,185.0,1500.0,Foundation
425,2023-06-11,18:28:00,2,Female,55.0,Electronics,4.0,30.0,15.6,120.0,Smartwatch
1123,2023-12-11,21:04:00,1,Female,40.0,Electronics,2.0,30.0,10.8,60.0,Headphones
1164,2023-04-07,20:53:00,1,Female,47.0,Beauty,3.0,500.0,245.0,1500.0,Lipstick
1425,2023-12-02,22:15:00,1,Female,55.0,Electronics,4.0,30.0,10.2,120.0,Wireless Mouse
48,2023-10-06,17:34:00,2,Male,54.0,Electronics,3.0,300.0,123.0,900.0,Keyboard
118,2023-03-13,20:07:00,3,Female,30.0,Electronics,4.0,500.0,270.0,2000.0,Power Bank
203,2023-03-12,21:33:00,4,Male,56.0,Clothing,2.0,500.0,175.0,1000.0,Sneakers
305,2023-03-22,22:09:00,4,Female,18.0,Beauty,1.0,30.0,14.4,30.0,Hair Serum
358,2023-10-12,18:32:00,4,Female,32.0,Beauty,1.0,300.0,132.0,300.0,Hair Serum
376,2023-01-29,18:21:00,4,Female,64.0,Beauty,1.0,30.0,12.0,30.0,Hair Serum
398,2023-02-23,21:17:00,5,Female,48.0,Clothing,2.0,300.0,114.0,600.0,T-Shirt
411,2023-07-25,20:04:00,3,Male,62.0,Electronics,4.0,50.0,24.5,200.0,Headphones
504,2023-03-31,18:07:00,4,Female,38.0,Beauty,3.0,50.0,22.0,150.0,Moisturizer
970,2023-05-25,18:13:00,2,Male,59.0,Electronics,4.0,500.0,220.0,2000.0,Smartwatch
996,2023-07-03,17:38:00,2,Male,62.0,Clothing,1.0,50.0,13.5,50.0,Skirt
1048,2023-07-12,19:14:00,3,Male,54.0,Electronics,3.0,300.0,93.0,900.0,Smartwatch
1118,2023-10-13,17:24:00,1,Female,30.0,Electronics,4.0,500.0,170.0,2000.0,Tablet
1203,2023-11-26,18:36:00,2,Male,56.0,Clothing,2.0,500.0,145.0,1000.0,Trousers
1305,2023-04-05,18:24:00,5,Female,18.0,Beauty,1.0,30.0,7.8,30.0,Body Lotion
1358,2023-05-04,21:40:00,5,Female,32.0,Beauty,1.0,300.0,156.0,300.0,Hair Serum
1376,2023-07-15,19:49:00,3,Female,64.0,Beauty,1.0,30.0,9.9,30.0,Foundation
1398,2023-07-19,17:20:00,1,Female,48.0,Clothing,2.0,300.0,120.0,600.0,Casual Shirt
1411,2023-11-24,20:27:00,1,Male,62.0,Electronics,4.0,50.0,26.0,200.0,Bluetooth Speaker
1504,2023-01-25,17:01:00,4,Female,38.0,Beauty,3.0,50.0,25.5,150.0,Face Wash
1970,2023-05-22,17:44:00,5,Male,59.0,Electronics,4.0,500.0,230.0,2000.0,Power Bank
1996,2023-12-07,18:49:00,2,Male,62.0,Clothing,1.0,50.0,25.0,50.0,Hoodie
81,2023-06-07,22:48:00,4,Male,40.0,Electronics,1.0,50.0,14.5,50.0,Bluetooth Speaker
155,2023-07-18,18:05:00,3,Male,31.0,Electronics,4.0,500.0,150.0,2000.0,Keyboard
470,2023-12-26,18:58:00,4,Female,57.0,Clothing,2.0,500.0,165.0,1000.0,Dress
1081,2023-06-27,22:23:00,5,Male,40.0,Electronics,1.0,50.0,17.0,50.0,Tablet
1155,2023-12-03,18:22:00,3,Male,31.0,Electronics,4.0,500.0,255.0,2000.0,Tablet
1470,2023-06-26,19:47:00,1,Female,57.0,Clothing,2.0,500.0,165.0,1000.0,Sneakers
106,2023-05-17,18:58:00,1,Female,46.0,Clothing,1.0,50.0,15.0,50.0,Jeans
818,2023-05-29,18:56:00,4,Male,30.0,Electronics,1.0,500.0,265.0,500.0,Smartwatch
1106,2023-08-12,17:50:00,3,Female,46.0,Clothing,1.0,50.0,14.0,50.0,Hoodie
1818,2023-09-20,17:29:00,4,Male,30.0,Electronics,1.0,500.0,150.0,500.0,Headphones
94,2023-03-13,22:39:00,5,Female,47.0,Beauty,2.0,500.0,250.0,1000.0,Foundation
811,2023-04-15,18:34:00,2,Male,61.0,Beauty,2.0,25.0,6.75,50.0,Perfume
881,2023-12-21,20:52:00,4,Male,22.0,Electronics,1.0,300.0,99.0,300.0,Smartwatch
1094,2023-06-15,20:34:00,1,Female,47.0,Beauty,2.0,500.0,210.0,1000.0,Lipstick
1811,2023-12-09,21:58:00,5,Male,61.0,Beauty,2.0,25.0,8.5,50.0,Hair Serum
1881,2023-07-11,17:23:00,5,Male,22.0,Electronics,1.0,300.0,147.0,300.0,Tablet
403,2023-04-22,19:31:00,5,Male,32.0,Clothing,2.0,300.0,78.0,600.0,Trousers
653,2023-11-25,22:53:00,3,Male,54.0,Clothing,3.0,25.0,9.25,75.0,Casual Shirt
694,2023-06-30,17:47:00,3,Female,39.0,Electronics,2.0,25.0,10.0,50.0,Monitor
1403,2023-03-25,18:20:00,4,Male,32.0,Clothing,2.0,300.0,162.0,600.0,Dress
1653,2023-07-23,19:34:00,2,Male,54.0,Clothing,3.0,25.0,12.75,75.0,Jeans
1694,2023-01-10,19:22:00,4,Female,39.0,Electronics,2.0,25.0,9.75,50.0,Smartwatch
4,2023-08-27,18:12:00,3,Male,37.0,Clothing,1.0,500.0,200.0,500.0,Dress
647,2023-03-01,19:53:00,5,Male,59.0,Clothing,3.0,500.0,190.0,1500.0,Sneakers
911,2023-07-15,17:29:00,3,Male,42.0,Electronics,3.0,300.0,84.0,900.0,Bluetooth Speaker
1004,2023-01-11,21:46:00,2,Male,37.0,Clothing,1.0,500.0,230.0,500.0,Jacket
1647,2023-05-01,20:26:00,5,Male,59.0,Clothing,3.0,500.0,240.0,1500.0,Dress
1911,2023-12-13,18:33:00,4,Male,42.0,Electronics,3.0,300.0,75.0,900.0,Smartphone
419,2023-03-31,19:18:00,5,Female,44.0,Clothing,3.0,30.0,11.7,90.0,Casual Shirt
642,2023-05-04,21:40:00,1,Female,54.0,Clothing,4.0,25.0,12.0,100.0,Jacket
843,2023-01-25,22:46:00,3,Male,21.0,Beauty,3.0,500.0,180.0,1500.0,Moisturizer
895,2023-08-31,21:51:00,3,Female,55.0,Clothing,4.0,30.0,14.4,120.0,T-Shirt
1419,2023-02-05,18:42:00,3,Female,44.0,Clothing,3.0,30.0,9.3,90.0,T-Shirt
1642,2023-12-27,18:30:00,4,Female,54.0,Clothing,4.0,25.0,11.5,100.0,Casual Shirt
1843,2023-09-21,18:58:00,1,Male,21.0,Beauty,3.0,500.0,240.0,1500.0,Moisturizer
1895,2023-03-27,20:59:00,4,Female,55.0,Clothing,4.0,30.0,15.3,120.0,Jacket
31,2023-12-31,17:47:00,3,Male,44.0,Electronics,4.0,300.0,129.0,1200.0,Keyboard
37,2023-05-26,22:42:00,2,Female,18.0,Beauty,3.0,25.0,8.75,75.0,Shampoo
72,2023-12-06,19:19:00,5,Female,20.0,Electronics,4.0,500.0,195.0,2000.0,Smartphone
243,2023-06-24,18:02:00,5,Female,47.0,Electronics,3.0,300.0,156.0,900.0,Monitor
281,2023-09-18,20:09:00,4,Female,29.0,Beauty,4.0,500.0,275.0,2000.0,Moisturizer
489,2023-10-31,22:01:00,1,Male,44.0,Electronics,1.0,30.0,14.4,30.0,Keyboard
491,2023-12-30,21:11:00,4,Female,60.0,Electronics,3.0,300.0,78.0,900.0,Keyboard
729,2023-08-26,22:29:00,3,Male,29.0,Clothing,4.0,300.0,84.0,1200.0,Sweater
